,author,record_count,record_enumerated,viaf_title_list,birthdate,title_list
2581,['D. Clarke'],10,3,"['Adagia anglo-latina', 'Breviarium ab urbe condita.', 'Colloquia', 'Colloquiorum Desiderii Erasmi Roterodami familiarium opus aureum : cum scholiis quibusdam antehac non editis, quæ difficiliora passim loca diligenter explicant', 'Corderii Colloquiorum centuria selecta: or, A select century of the colloquies of Corderius With an English translation, as literal as possible. Designed for the use of beginners in the Latin tongue', 'Dissertation upon the usefulness of translations of classic authors, both literal and free, for the easy and expeditious attainment of the Latin tongue', 'Dux grammaticus tyronem scholasticum ad rectam orthographiam, syntaxin, & prosodiam dirigens : Cui suas etiam auxiliares succenturiavit copias dux oratorius. Quintuplici, viz. cohorte imitatione, paraphrasi, synopsi, metaphrasi, variatione phrasium. Ubi variæ tum regulæ, tum formulæ traduntur, rem eandem exprimendi varié. Curâ atq[ue]; operâ Johannis Clarke, S.T.B. ludimagistri quondam Lincolniensis', 'An essay upon study, 1731', 'An essay upon study : Wherein directions are given for the due conduct thereof, and the collection of a library, proper for the purpose, consisting of the choicest books in all the several Parts of Learning. By John Clarke, Master of the Publick Grammar-School in Hull.', 'An essay upon the education of youth in Grammar-Schools : In which the vulgar method of teaching is examined, and a new one proposed, for the more easy and speedy training up of youth, to the knowledge of the learned languages; together with history, chronology, geography, etc. By John Clarke, master of the publick Grammar-School in Hull.', 'Examination of the notion of moral good and evil. 1974', 'Formulæ oratoriæ : in usum scholarum concinnatæ. Cum praxi & usu earundem in epistolis, thematibus, declamationib[us]. contexendis. Accessit dux poeticus cum suis aliquot poematiolis', ""The foundation of morality in theory and practice considered : In an examination of the learned Dr. Samuel Clarke's opinion, concerning the original of moral obligation, as also of the notion of virtue, advanced in a late book, entituled, An inquiry into the original of our ideas of beauty and virtue. By John Clarke, master of the Publick Grammar-School in Hull."", 'Histoires philippiques.', 'Historiae Romanae breviarium', 'History of Rome', 'Ill newes from Newengland [sic]. Or A narative [sic] of New-Englands persecution : Whereunto is added eight severall arguments to prove that no servant of Christ hath any liberty much less authority from Christ to prosecute others for case of conscience,; [sic] against those who to maintain their own interest do incite the magistrate, therein to exceed his commission', 'Inledning til latinska syntaxen, at lätt fatta, förstå och skrifwa latin, med exempel, som äro paszade efter reglorna i syntaxen, och efter de piltars år, som man dem förelägger, af Jean Klarke ... och nu på swenska utgifwen efter franska : öfwersättningen från sjette ängelska uplagan, af P.L. ... Lund, 1786. Tryckt hos hof-camer. och direct. Carl Gustav Berling, på egen bekostnad.', 'An introduction to the making of Latin, 1721', 'Justini historiae Philippicae : cum versione Anglica, ad verbum, quantum fieri potuit, facta : or, The history of Justin : with an English translation, as literal as possible.', 'Latin and English dialogues: in two parts.', 'Leaven, corrupting the childrens bread; or Christs caveat to beware of sectaries and their dangerous doctrines : In two sermons on Mark 8. 15. The former preached in the Cathedrall Church of Lincoln, at the lecture, on Wednesday, October 1. 1645. The latter in another auditorie', 'Métamorphoses.', 'New grammar of the Latin tongue, comprising all in the art necessary for grammar-schools', ""P. Ovidii Nasonis Metamorphoseon libri X. Or, Ten select books of Ovid's Metamorphoses : with an English translation, compiled from the two former translations, by Davidson and Clarke; a prosody table and references, (after the manner of Mr. Stirling) pointing out, at one view, the scanning of each verse; and Davidson's English notes"", 'Phraseologia puerilis, Anglo-Latina, in usum tirocinii scholastici. Or, selected Latine and English phrases : wherein the purity and propriety of both languages is expressed. Very usefull for young Latinists, to prevent barbarismes, and bald Latine-making, and to initiate them in speaking and writing elegantly in both languages. By I. Clarke B.D. and Master of the Free Schoole in Lincolne', 'The plotters unmasked, murderers no saints, or, A word in season to all those that were concerned in the late rebellion against the peace of their King and country, on the sixth of January last at night, and the ninth of January', ""A sermon preach'd in the cathedral church of St. Mary in Lincoln : July the 22d, 1716. at the assizes for that county. And publish'd at the Request of Sir Cecil Wray, Bart. High Sheriff, the Grand Jury, and other Gentlemen. By John Clarke, A.M. Lecturer of the Church of the Holy Trinity in Kingston upon Hull, and Chaplain to his Grace the Duke of Devonshire."", 'Transitionum formulae', 'The truth of the christian religion : in six books', 'De viris illustribus', 'Vitae excellentium imperatorum']",1687,Corneille: 'Le Cid'@@@Le Cid
2582,['D. Clarke'],10,4,"['Child care in the family : a review of research and some propositions for policy', 'Child development : infancy throught adolescence / Alison Clarke-Stewart, Susan Friedman. - New York [etc.], cop. 1987.', 'Children at home and in day care', 'Children, c1983:', 'Day care in context', 'Daycare', 'Divorce : causes and consequences', 'Families count : effects on child and adolescent development', 'Guarderías y cuidado infantil', 'Interactions between mothers and their young children : characteristics and consequences', 'Psihologija, edukacija i razvoj djeteta : teorije, istraživanja i edukativna zbilja', 'Social Development', 'Study guide to accompany Lifelong human development', 'What we know about childcare', '(미취학아동의)탁아교육론', '탁아']",1943-09-25,Corneille: 'Le Cid'@@@Le Cid
2583,['D. Clarke'],10,5,"['Cambridge texts in the history of philosophy', 'Church and state : essays in political philosophy', 'Descartes : a biography', 'Descartes and Cartesianism : essays in honour of Desmond Clarke', ""Descartes' philosophy of science"", ""Descartes's theory of mind"", 'Discours de la methode. English', ""Discours physique et moral de l'egalité des deux sexes."", 'Discourse on method, and related writings', 'Dublin', 'The equality of the sexes : three feminist texts of the seventeenth century', 'La filosofía de la ciencia de Descartes', 'French philosophy, 1572-1675', 'The ingenious Mr. Edgeworth', 'Meditationes de prima philosophia', 'Meditations and other metaphysical writings', 'Morality and the law', 'Occult powers and hypotheses  : Cartesian natural philosophy under Louis XIV', 'The Oxford handbook of philosophy in early modern Europe', 'Philosophical writings', 'The Rights of nations : nations and nationalism in a changing world', ""Traité de l'esprit de l'homme"", 'Traité sur la tolérance.', 'Treatise on the human mind (1664)', 'Works.']",1942-01-17,Corneille: 'Le Cid'@@@Le Cid
2584,['D. Clarke'],10,6,"[""Alabam'"", 'The autobiography of Frank Tarbeaux as told to Donald Henderson Clarke.', 'El barco fantasma = The ghost ship', 'Berretti pas mort !', 'Born reckless', 'The chastity of Gloria Boyd', 'El cine de Val Lewton', 'Confidential', 'Female', 'The ghost ship (Mark Robson)', ""The housekeeper's daughter"", 'Impatient virgin', 'In the reign of Rothstein', 'Joe and Jennie.', 'John Bartel, Jr.', 'Kelly', 'Lady Ann', 'The leopard man', 'Lou, een vrouw met temperament!', 'Louis Beretti', 'Man of the world; recollections of an irreverent reporter.', ""Murderer's Holiday"", 'Nedočkavá panna : román dívky', 'Nina', 'no96035794', ""Now I'll tell"", 'Regards to Broadway', 'Samička : román ženy', 'Seishun no himitsu.', 'Tawny', 'That Mrs. Renney.', 'Three more.', 'Le vaisseau fantôme', 'Young and healthy', 'Женщина', 'महिला', 'ఫీమేల్ (నవల)', '青春の秘密']",1887-08-24,Corneille: 'Le Cid'@@@Le Cid
2585,['D. Clarke'],10,7,"['Absent mandate : strategies and choices in Canadian elections', 'Absent mandate : the politics of discontent in Canada', 'Affluence, austerity and electoral change in Britain', 'Brexit i co dalej?', 'Brexit : why Britain voted to leave the European Union', 'Citizen politicians--Canada : party officials in a democratic society', 'Citizens and community : political support in a representative democracy', 'Economic decline and political change...', 'Georgian Dublin', 'How voters change : the 1987 British election campaign in perspective', '[Papers (revised) originally presented at the First Conference on Legislative Studies in Canada, York University, Toronto, Oct. 13-5, 1977].', 'Parliament, policy, and representation', 'Performance politics and the British voter', 'Political choice in Canada', 'Political elites in Anglo-American democracies : changes in stable regimes', 'A Polity on the edge : Canada and the politics of fragmentation', 'Representative democ. in the Can. provinces, c1982:', 'Semi-careers in political work: the dilemma of party organizations.', 'Thesis. Date. Full name.']",1943-07-27,Corneille: 'Le Cid'@@@Le Cid
2586,['D. Clarke'],10,8,"['Analytical archaeology', 'Archaeology: the loss of innocence', 'Archeosema : artificial adaptive systems for the analysis of complex phenomena : collected papers in honour of David Leonard Clarke', 'Arqueología analítica', 'Beaker pottery of Great Britain and Ireland', 'Colin Renfrew (ed.): The explanation of culture change: models in prehistory. London: Duckworth, 1973. 803 pp., 96 figs., 27 tables. £16.00', 'K. C. Chang: Rethinking Archaeology. New York: Random House, 1967. 167 pp., 6 illus. $1.95', 'Mesolithic Europe : the economic basis', 'Models in archaeology. Edited by David L. Clarke', 'New studies in archaeology', 'Pattern of the past : studies in honour of David Clarke', 'R. R. Newell and A. P. J. Vroomans: Automatic artifact registration and systems for archaeological analysis with the Philips Piioo computer: a mesolithic test case. New York: Humanities Press; Oosterhout: Anthropological Publications 19, 1972. 103 pp', 'To the Editor: Aisled Timber Barns']",1937-11-03,Corneille: 'Le Cid'@@@Le Cid
2587,['D. Clarke'],10,9,"['Colloquiorum Desiderii Erasmi Roterodami ... 1643', 'Device applications of cryogenics', 'Dux grammaticus, 1633.', 'Dux grammaticus tyronem scholasticum ad rectam orthographiam, syntaxin, & prosodiam dirigens, cui suas etiam auxiliares succenturiavit copias dux oratorius ...', 'Familiaria colloquia, autoritate superiorum lecta & adornata, à Christophoro Helvico ... Editio novissima ...', 'Formulæ oratoriæ, in usum scholarum concinnatæ. Cum praxi et usu earundem in epistolis, thematibus, declamationibus contexendis. Acceßit dux poeticus, cum suis aliquot poëmatiolis . Editio ultima. Authore Johanne Clark.', 'Holy oyle for the lampes of the Sanctuarie, or Scripture-phrases alphabetically disposed : for the use and benefit of such as desire to speake the language of Canaan, more especially the sonnes of the Prophets, who would attaine elegancie and sublimity of expressions', 'An introduction to the making of Latin; comprising, after an easy and compendious method, the substance of the Latin syntax : with proper English examples ...', 'Manu-Ductio Ad Artem Carmini-Ficam: Seu Dux Poeticus', 'Orationes et declamationes habitae in Schola Lincolniensi; speech day proceedings in an English school 1624 and 1625.', 'Paroemiologia Anglo-Latina in usum scholarum concinnata', 'Phraseologia puerilis anglo-latina', 'Proverbs English and Latine', 'Repressaliæ sunt licitæ', 'The Roman occupation of south-western Scotland, being reports of excavations and survey carried out under the auspices of the Glasgow Archaeological Society', 'Via regia ad geometriam.', 'The vvay to geometry : being necessary and usefull, for astronomers, geographers, land-meaters, sea-men, engineres, architecks, carpenters, paynters, carvers, &c.', 'Way to geometry']",1596,Corneille: 'Le Cid'@@@Le Cid
2588,['Regina Schwartz'],10,0,"['The Book and the text : the Bible and literary theory', 'The curse of Cain : the violent legacy of monotheism', 'Desire in the Renaissance : psychoanalysis and literature', 'Loving justice, living Shakespeare', 'Monotheism & ethics historical and contemporary intersections among Judaism, Christianity, and Islam', 'Remembering and repeating : Biblical creation in Paradise Lost', ""Remembering and repeating : on Milton's theology and poetics"", 'Sacramental poetics at the dawn of secularism : when God left the world', 'Transcendence : philosophy, literature, and theology approach the beyond']",1952-05-24,"Milton's Hostile Chaos: ""... And the Sea Was No More"""
2589,['Regina Schwartz'],10,1,"['[caption title, vol. 2, p. 65:] Bei seligem Abschied Fr. Reginae, geb. Rosenkirchin. Hn. Dietrich Schwartzen, wohl= | verdienten Ratsverwandten und Proconsulis im Kneiphoff herzgeliebten | Hausfrauen, d. 1. Hornung 1648. | Nach der Weise des berühmten Gondimels über den 146. Psalm. | [left from the first accolade, Teil:] VII. | [No] 9. | [at the end, p. 65:] 8 Strophen. | [red ink by Chr. Mühlfeld: ""Zahn | 3613.""] | Simon Dach.', '[cover label, vol. 2:] I. Arien v. H. Albert (I-VIII.) | S. 1 | II. Geschriebenes Buch der Ministerial- | Bibliothek (XV. 29.) S. 73 | III. Vorspiel z. ""Wer nur den l[ieben]. G[ott]."" v. Neumark | S. 6. | IV. 5st. Choral ""Surrexit"" v. L. Lossius S. 114.', 'Sei getrost o meine Seele', 'Trostgedächtnüs bey der Grabes- einsenkung Des [...] Herrn Dietrich Schwartzens [...]']",1571,"Milton's Hostile Chaos: ""... And the Sea Was No More"""
2590,['Regina Schwartz'],10,2,"['The art of imaging methods—using cutting edge radiological technology to uncover the secrets of ancient anatomical figurines', 'Comparison of 3D X-ray tomography with computed tomography in patients with distal extremity fractures', 'Correlation of preoperative imaging characteristics with donor outcomes and operative difficulty in laparoscopic donor nephrectomy', 'Current Evidence in Cardiothoracic Imaging: Computed Tomography-derived Fractional Flow Reserve in Stable Chest Pain', 'Hemodialysis catheter integrity during mechanical power injection of iodinated contrast medium for computed tomography angiography', 'Large-scale medical image annotation with crowd-powered algorithms', 'LI-RADS: Diagnostic Performance of Hepatobiliary Phase Hypointensity and Major Imaging Features of LR-3 and LR-4 Lesions Measuring 10-19 mm With Arterial Phase Hyperenhancement', 'Magnetic Resonance Lymphangiography of the Central Lymphatic System: Technique and Clinical Applications', 'Over-scanning in chest CT: Comparison of practice among six hospitals and its impact on radiation dose', 'Similar changes of gene expression in human skeletal muscle after resistance exercise and multiple fine needle biopsies']",0,"Milton's Hostile Chaos: ""... And the Sea Was No More"""
