docid	hathi_author	hathi_title	authordate	birthyear	deathyear	chi_date	ukw_date	copyright_date	firstpub	datewrong	nationality	nonficprob	distances	copyright_corpus	manual_corpus	us_national	pubdate_known	authof3ormore	tokens	pagesinchunk	tokensperpage	omnibus
uc1.$b808644	MacNamara, Brinsley	The mirror inthe dusk	1890-1963.	1890.0					1921			0.122383585114959		False	False	False	False	False	51440	244	210.82	False
mdp.39076006166966	Peacock, William	English prose	1863-	1863.0					1921			0.306377019742376		False	False	False	False	False	85853	459	187.044	False
uva.x030826105	Paine, Ralph Delahaye	First down, Kentucky!	1871-1925.	1871.0					1921			0.20679253266092		False	False	False	False	False	47464	295	160.895	False
njp.32101063580656	Hurst, Fannie	Star-dust : the story of an American girl	1889-1968.	1889.0					1921			0.253852580506452		False	False	False	False	False	70162	384	182.714	False
uc2.ark+=13960=t3ws8k90q	Kelley, Ethel May	Beauty and Mary Blair	1878-	1878.0					1921			0.096054795903843		False	False	False	False	False	28706	238	120.613	False
uc2.ark+=13960=t4vh5f50b	Bell, Helen	The tang							1921			0.066574176684721		False	False	False	False	False	34325	262	131.011	False
uc2.ark+=13960=t9959gk6h	Adams, Katharine	Midsummer;	1862-1952.	1862.0					1921			0.061093593264247		False	False	False	False	False	33488	219	152.913	False
uc2.ark+=13960=t5gb1z721	Carr, Annie Roe	Nan Sherwood at Palm Beach				1921.0			1921	-7.6	us	0.043722486031868	44.021881827083	False	True	True	True	False	29904	219	136.548	False
nyp.33433074862487	Durell, Charles Pendexter	The skipper of the Cynthia B							1921			0.141573128299855		False	False	False	False	False	24043	196	122.668	False
uc2.ark+=13960=t19k46035	Hamill, Katherine B. (Katherine Bernie)	A flower of Monterey;	b. 1877.	1877.0					1921			0.015244322456022		False	False	False	False	False	46625	304	153.372	False
nyp.33433074843768	Daniel (Daniel Whitman Althouse)	Crystal heavens							1921			0.364000857323		False	False	False	False	False	31883	265	120.313	False
nyp.33433074939251	Beresford, J. D. (John Davys)	Revolution; a story of the near future in England	1873-1947.	1873.0					1921			0.131198497199692		False	False	False	False	False	42353	304	139.319	False
nyp.33433074864087	Connor, Ralph	To him that hath : a novel of the West of today	1860-1937.	1860.0					1921			0.068463355191446		False	False	False	False	False	46626	240	194.275	False
uc1.32106015187377	Conrad, Joseph	Typhoon, and other stories, by Joseph Conrad	1857-1924.	1857.0					1921			0.166143223287769		False	False	False	False	False	50871	251	202.673	False
uc2.ark+=13960=t7xk86x50	Beresford, J. D. (John Davys)	Revolution, a novel	1873-1947.	1873.0					1921			0.12007510197607		False	False	False	False	False	43560	219	198.904	False
nyp.33433082547336	Gregor, Elmer Russell	The White Wolf	1878-	1878.0					1921			9.59894805686768e-05		False	False	False	False	False	34865	230	151.587	False
nyp.33433082513171	Krapp, George Philip	Tales of true knights	1872-1934.	1872.0					1921			0.094185115638331		False	False	False	False	False	35867	283	126.739	False
uc1.b3331961	Branner, John Casper	How and why stories	1850-1922.	1850.0					1921			0.717919100456535		False	False	False	False	False	12812	105	122.019	False
uc2.ark+=13960=t6639n577	Howarth, David R	The valley of gold							1921			0.065749852738211		False	False	False	False	False	33107	224	147.799	False
uc1.b4572819	Martin, John	The Children's munchausen	1865-1947.	1865.0					1921			0.592125164326884		False	False	False	False	False	15874	192	82.677	False
mdp.39076006166982	Peacock, William	English prose	1863-	1863.0					1921			0.124154095433152		False	False	False	False	False	88294	466	189.472	False
uc2.ark+=13960=t3kw5b345	Golding, Louis	Forward from Babylon	1895-1958.	1895.0					1921			0.207142196390923		False	False	False	False	False	50709	260	195.035	False
uiuo.ark+=13960=t0gt5z02v	Berend, Alice	Babette Bomberling's bridegrooms							1921			0.290698857252497		False	False	False	False	False	19719	177	111.407	False
uc1.l0072688435	Freeman, Lewis R. (Lewis Ransome)	Hell's hatches	b. 1878.	1878.0					1921			0.0		False	False	False	False	False	51630	258	200.116	False
loc.ark+=13960=t2w387969	Marcy, Mary	A free union;	1877-1922.	1877.0					1921			0.93974895801416		False	False	False	False	False	4104	55	74.618	False
uc2.ark+=13960=t9t14vp4t	Miles, Hamish	The Oxford circus;							1922			0.080803807596835		False	False	False	False	False	19013	226	84.128	False
uc2.ark+=13960=t6k07012s	Apuleius	The golden ass							1922			0.556435776497611		False	False	False	False	False	68810	507	135.72	False
nyp.33433074846613	Conquest, Joan	The hawk of Egypt							1922			0.112498422816366		False	False	False	False	False	46323	268	172.847	False
uc1.b4097808	Curwood, James Oliver	The country beyond : a romance of the wilderness	1878-1927.	1878.0	1927.0	1922.0			1922	12.7	us	0.115957068973241	49.4779117257165	False	True	True	True	True	49408	299	165.244	False
mdp.39015051166422	Hecht, Ben	Gargoyles	1893-1964.	1893.0					1922			0.034171137121965		False	False	False	False	False	54814	288	190.326	False
uc2.ark+=13960=t56d5rv7r	Candler, Edmund	Abdication	1874-1926.	1874.0					1922			0.196683597601092		False	False	False	False	False	43650	238	183.403	False
njp.32101067301786	Munford, George Frederick	Ghosts and legends of South Somerset							1922			0.378025474183001		False	False	False	False	False	15284	91	167.956	False
mdp.39015008379565	Mori, Ōgai	Sanshô-Dayû	1862-1922.	1862.0					1922			0.295694858933651		False	False	False	False	False	8615	78	110.449	False
uc2.ark+=13960=t1rf5wv26	Wells, H. G. (Herbert George)	Tales of the unexpected	1866-1946.	1866.0					1922			0.122161008883339		False	False	False	False	False	47453	230	206.317	False
uc2.ark+=13960=t5q81c969	Fox, C. A	Silent							1922			0.005058110762415		False	False	False	False	False	25612	151	169.616	False
nyp.33433074873369	Lauriston, Victor	The twenty-first burr	b. 1881.	1881.0					1922			0.100885451920196		False	False	False	False	False	43768	249	175.775	False
uc1.b5295264	Wagner, Ellasue Canter	Kumokie, a bride of old Korea : a love story of the Orient							1922			0.148315112261273		False	False	False	False	False	35909	203	176.892	False
uc2.ark+=13960=t02z1317h	O'Riordan, Conal	In London;	1874-1948.	1874.0					1922			0.219271538046256		False	False	False	False	False	52637	265	198.63	False
nyp.33433074856844	Gibbon, John Murray	Pagan love	1875-1952.	1875.0					1922			0.161867830658214		False	False	False	False	False	41791	258	161.981	False
uc2.ark+=13960=t3pv6cj3w	O'Donovan, Gerald	Vocations	1871-1942.	1871.0					1922			0.023699083219906		False	False	False	False	False	64662	276	234.283	False
loc.ark+=13960=t8tb20r6d	Mulford, Clarence Edward	"""Bring me his ears"""	1883-1956.	1883.0					1922			0.225064061289553		False	False	False	False	False	56654	290	195.359	False
wu.89097999247	Marean, Beatrice	Camilla							1922			0.157175095086963		False	False	False	False	False	26835	174	154.224	False
uc2.ark+=13960=t9b56hq1g	Bercovici, Konrad	Gypsy blood	1882-1961.	1882.0					1922			0.221307189448305		False	False	False	False	False	29218	212	137.821	False
uc2.ark+=13960=t89g5j64r	Kelleher, D. L	Lovelights of Ireland							1922			0.642578661363236		False	False	False	False	False	11285	91	124.011	False
uc1.b4105475	Page, Thomas Nelson	The red riders	1853-1922.	1853.0	1922.0			1924.0	1922	-5.9	US (imputed)	0.15709180533551	34.2249541604717	True	False	True	True	True	48227	295	163.481	False
njp.32101067644631	Fletcher, J. S. (Joseph Smith)	The middle temple murder	1863-1935.	1863.0					1922			0.141753837724836		False	False	False	False	False	41264	212	194.642	False
uc2.ark+=13960=t9m32pb4b	Henney, Nella Braddy	Masterpieces of adventure							1922			0.135745913821931		False	False	False	False	False	23625	144	164.062	False
mdp.39015017688998	Proust, Marcel	Pleasures and regrets	1871-1922.	1871.0					1922			0.089611779757545		False	False	False	False	False	33685	196	171.862	False
uc2.ark+=13960=t6639wq6t	Deledda, Grazia	The woman & the priest	1871-1936.	1871.0					1922			0.018161051891333		False	False	False	False	False	25960	215	120.744	False
uc2.ark+=13960=t9571ch78	Marshall, Edison	The heart of Little Shikara	1894-1967.	1894.0					1922			0.140410315088794		False	False	False	False	False	53269	256	208.082	False
mdp.39015059377310	Hichens, Robert (Robert Smythe)	December love	1864-1950.	1864.0	1950.0			1922.0	1922	-1.3		0.03844805441948	38.747995802142	True	False	False	True	True	109916	444	247.559	False
nyp.33433075799894	Leblanc, Maurice	The tremendous event	1864-1941.	1864.0					1922			0.207221622104793		False	False	False	False	False	32722	263	124.418	False
uc2.ark+=13960=t3125ss7q	Mackail, Denis George	Bill the bachelor	b. 1892.	1892.0					1922			0.163635089237591		False	False	False	False	False	65376	288	227.0	False
nyp.33433074930193	Brighouse, Harold	Hepplestall's	b. 1882.	1882.0					1922			0.135304320687894		False	False	False	False	False	54618	276	197.891	False
nyp.33433082263900	Chilton, Carroll Brent	The de-assification of music. A propagandist magazine of one number, containing news of importance to all music lovers, especially to all owners of player pianos							1922			0.970824501278381		False	False	False	False	False	38651	43	898.86	False
uiuo.ark+=13960=t00002z3m	Bunin, Ivan Alekseevich	The gentleman from San Francisco, and other stories	1870-1953.	1870.0	1953.0			1923.0	1923	6.8	ru		52.0314681878045	True	False	False	True	True	12504	124	100.839	False
mdp.39015063975190	Wilson, Harry Leon	Oh, doctor! a novel	1867-1939.	1867.0	1939.0			1923.0	1923	13.1	US (imputed)	0.045396167102819	31.374598433616	True	False	True	True	True	62593	331	189.103	False
mdp.39015063931508	Hough, Emerson	North of 36	1857-1923.	1857.0	1923.0			1923.0	1923	2.4	US (imputed)	0.215605314422157	36.8539610758775	True	False	True	True	True	64624	361	179.014	False
mdp.39015061446608	Mansfield, Katherine	Prelude	1888-1923.	1888.0					1923			0.098280027511542		False	False	False	False	False	22249	112	198.652	False
uc1.b3314124	France, Anatole	The aspirations of Jean Servien	1844-1924.	1844.0					1923			0.156628070411333		False	False	False	False	False	20084	199	100.925	False
uc1.$b323007	Bellah, James Warner	Sketch book of a cadet from Gascony	1899-1976.	1899.0	1976.0			1923.0	1923	13.9		0.126980463963649	46.5962831667593	True	False	False	True	True	13287	128	103.805	False
uc1.b3810607	Colum, Padraic	Castle Conquer, by Padraic Colum	1881-1972.	1881.0	1972.0			1923.0	1923	5.7		0.121498678996242	34.8791396327955	True	False	False	True	True	53133	315	168.676	False
njp.32101064786807	Bacon, Josephine Daskam	Blind Cupid	1876-1961.	1876.0	1961.0			1923.0	1923	4.7		0.136249528597071	31.0420838815974	True	False	False	True	True	49156	304	161.697	False
uc1.$b242795	Johnston, Mary	Croatan	1870-1936.	1870.0	1936.0			1923.0	1923	1.4	US (imputed)	0.50461136566632	51.8336769127751	True	False	True	True	True	39499	240	164.579	False
uc1.$b244330	Young, Francis Brett	Pilgrim's Rest	1884-1954.	1884.0	1954.0			1923.0	1923	11.0		0.042826464757092	28.1139178068165	True	False	False	True	True	92842	404	229.807	False
mdp.39015048880887	Locke, William John	The lengthened shadow	1863-1930.	1863.0	1930.0			1923.0	1923	-1.3		0.105437861212588	32.0871462612462	True	False	False	True	True	57836	311	185.968	False
njp.32101041191402	Jupp, James	The Gaiety stage door : thirty years' reminiscences of the theatre							1923			0.667263082785844		False	False	False	False	False	58386	315	185.352	False
uc1.$b243730	Wright, Harold Bell	The mine with the iron door; a romance	1872-1944.	1872.0	1944.0			1923.0	1923	8.3	US (imputed)	0.201009442809992	42.6321977026414	True	False	True	True	True	48163	294	163.82	False
uc1.$b243179	Hichens, Robert (Robert Smythe)	The last time, and other stories	1864-1950.	1864.0	1950.0			1923.0	1923	0.6		0.232523925092085	37.6625566024166	True	False	False	True	True	49643	238	208.584	False
uc1.b4104693	Machen, Arthur	The Caerleon edition of the works of Arthur Machen	1863-1947.	1863.0					1923			0.337242827379102		False	False	False	False	False	33985	215	158.07	True
mdp.39015063760121	Sullivan, Alan	The jade god	1868-1947.	1868.0	1947.0			1923.0	1923	8.8		0.036514912078438	39.0056798899182	True	False	False	True	True	42401	262	161.836	False
inu.32000007957246	Hamsun, Knut	Victoria	1859-1952.	1859.0	1952.0			1923.0	1923	-5.0		0.101044955183723	46.5046133895851	True	False	False	True	True	20392	144	141.611	False
mdp.39015014178290	Lincoln, Joseph Crosby	Doctor Nye of North Ostable, a novel	1870-1944.	1870.0	1944.0			1923.0	1923	-1.5	US (imputed)	0.030453598181555	39.4395607647901	True	False	True	True	True	66096	356	185.663	False
uc1.$b243963	Nathan, Robert	The puppet master	1894-1985.	1894.0	1985.0			1923.0	1923	8.5	US (imputed)	0.061463470138617	45.94907625711	True	False	True	True	True	17069	192	88.901	False
uc1.$b299634	Banning, Margaret Culkin	Country Club people	1891-1982.	1891.0	1982.0			1923.0	1923	11.0	us	0.051416883949406	32.1240559095651	True	False	True	True	True	45037	256	175.926	False
uc1.$b322996	Hay, Ian	The lucky number; short stories	1876-1952.	1876.0					1923			0.367668725668101		False	False	False	False	False	50132	302	166.0	False
mdp.39015025889802	Bacheller, Irving Addison	The Scudders, a story of to-day	1859-1950.	1859.0	1950.0			1923.0	1923	0.4	US (imputed)	0.205085364249652	42.4504256792747	True	False	True	True	True	23711	172	137.855	False
mdp.39015016770367	Wiggin, Kate Douglas Smith	Creeping Jenny and other New England stories	1856-1923.	1856.0					1923			0.284145971178496		False	False	False	False	False	15677	146	107.377	False
uc1.$b312536	Small, Sidney Herschel	The lord of Thundergate	1893-	1893.0				1923.0	1923	9.4		0.102279121155748	37.5444589874208	True	False	False	True	True	35377	297	119.114	False
osu.32435050524446	Ayres, Ruby M. (Ruby Mildred)	The romance of a rogue	1883-	1883.0				1923.0	1923	-4.2		0.086242037006656	45.3593386295885	True	False	False	True	True	27602	212	130.198	False
uc1.$b299742	Cabell, James Branch	The high place : a comedy of disenchantment	1879-1958.	1879.0	1958.0			1923.0	1923	2.8	US (imputed)	0.140298427902948	48.7347122556264	True	False	True	True	True	36698	263	139.536	False
njp.32101066123082	Hart, William Surrey	A lighter of flames	1864-1946.	1864.0					1923			0.042443263442374		False	False	False	False	False	20281	219	92.607	False
wu.89098853807	Inglis, Theodora Marshall	New lanterns in old China							1923			0.226499578509294		False	False	False	False	False	23886	148	161.392	False
nyp.33433076031289	Cobb, Irvin S. (Irvin Shrewsbury)	Snake doctor	1876-1944.	1876.0	1944.0			1923.0	1923	2.7	US (imputed)	0.553631438516894	29.0549215265348	True	False	True	True	True	52126	318	163.918	False
njp.32101066105121	Odle, E. V	The clockwork man							1923			0.184043705146196		False	False	False	False	False	26765	190	140.868	False
mdp.39015013451995	De la Mare, Walter	The riddle, and other tales	1873-1956.	1873.0	1956.0			1923.0	1923	9.1	uk	0.080741862438355	37.862419478569	True	False	False	True	True	48496	263	184.395	False
mdp.39015030134533	Mauthner, Fritz	Mrs. Socrates	1849-1923.	1849.0					1923			0.245160149083593		False	False	False	False	False	29748	212	140.321	False
mdp.39015002216789	Garnett, David	Lady into fox	1892-1981.	1892.0	1981.0			1923.0	1923	-30.4	uk	0.038655145727324	56.7431589976085	True	False	False	True	True	17093	102	167.578	False
uc1.$b312694	Train, Arthur Cheney	His children's children	1875-1945.	1875.0	1945.0			1923.0	1923	-2.2	US (imputed)	0.072388929557328	29.0936080161953	True	False	True	True	True	63935	331	193.157	False
uc1.$b244217	Furman, Lucy S	The quare women; a story of the Kentucky mountains		1870.0				1923.0	1923	5.3	us	0.518967690750357	56.0216199915519	True	False	True	True	True	30468	192	158.688	False
mdp.39015063976990	Vance, Louis Joseph	The Lone Wolf returns	1879-1933.	1879.0	1933.0	1914.0			1923	-5.3	us	0.041695823834192	61.8786451095021	False	True	True	True	True	52585	310	169.629	False
